lulusan_id,mahasiswa_id,prodi_id,tanggal_lulus,ipk,lama_studi_bulan,status_pasca_lulus,nama_perusahaan,bidang_kerja,masa_tunggu_bulan,sumber_data,ingested_at
LLSb7ba4927,2022TG28260,TG,2026-01-01,3.18,42,Studi Lanjut,,Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS4bee71b4,2022AG16595,AG,2026-01-01,3.45,64,Bekerja,,Tidak Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS7d09c88e,2019AR03516,AR,2023-01-04,3.5,49,Belum Bekerja,Huawei Indonesia,Sesuai,3,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSbd03ae0a,2020MTK21850,MTK,2024-12-08,3.75,49,Bekerja,JICA Indonesia,Tidak Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9c713b2c,2018IF39920,IF,2022-05-05,3.19,44,Bekerja,World Bank Jakarta,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe045c516,2020FT23778,FT,2025-03-02,2.87,50,Bekerja,Bank Indonesia,Tidak Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLSea88d49f,2017FT46360,FT,2022-12-20,2.85,65,Belum Bekerja,PT PLN,Tidak Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLSad0a5d1c,2018FIS16084,FIS,2024-08-17,3.26,56,Bekerja,Toyota Motor Manufacturing,Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS891b986f,2022SK35434,SK,2026-01-01,3.52,43,Studi Lanjut,Google Indonesia,Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe2e1af80,2023FT30632,FT,2027-01-01,2.92,70,Studi Lanjut,Politeknik Negeri Lampung,Tidak Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS7151b59f,2017GD45323,GD,2022-09-17,3.07,50,Belum Bekerja,,Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLS4744ac9d,2019KIM48749,KIM,2024-11-04,2.98,65,Belum Bekerja,TU Delft,Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS39eb7238,2022FIS49622,FIS,2026-01-01,3.81,48,Studi Lanjut,PT Pertamina,Tidak Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLS89239e63,2018KIM06015,KIM,2024-10-19,3.15,51,Belum Bekerja,,Tidak Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLS333ebd0b,2020TK33588,TK,2025-01-31,3.13,70,Belum Bekerja,ITS,Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe006f342,2023TG46820,TG,2027-01-01,3.69,71,Belum Bekerja,,Tidak Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLSf2f1afff,2021TS21276,TS,2025-07-13,3.16,47,Bekerja,Google Indonesia,Tidak Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe95dbe49,2022IF01142,IF,2026-01-01,3.47,59,Studi Lanjut,Unsri,Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS8d84521e,2023BIO28493,BIO,2027-01-01,2.76,49,Bekerja,Universiti Malaya,Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLS3dbf0492,2023SK28383,SK,2027-01-01,3.11,53,Bekerja,,Tidak Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLSf30712f8,2020TG19067,TG,2025-11-26,3.54,46,Bekerja,PT Astra International,Tidak Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS25f1738a,2019GD01783,GD,2024-07-22,3.01,70,Bekerja,,Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS4c3f3a96,2017SI49103,SI,2022-06-30,3.93,55,Studi Lanjut,Chulalongkorn University,Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLS010431a4,2017TI41559,TI,2021-05-08,3.8,62,Studi Lanjut,TU Delft,Sesuai,1,Tracer Study,2026-05-17T15:02:44+07:00
LLS6b3a0e24,2019MTK10812,MTK,2024-12-08,3.66,45,Belum Bekerja,Google Indonesia,Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLS650e44ec,2016PWK45108,PWK,2022-01-07,3.05,48,Studi Lanjut,PT Pertamina,Tidak Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS735b4a92,2018KIM18330,KIM,2022-05-18,3.44,71,Bekerja,,Tidak Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSca45369e,2021TS01315,TS,2025-02-17,3.57,47,Belum Bekerja,,Tidak Sesuai,6,Tracer Study,2026-05-17T15:02:44+07:00
LLSf5ca326f,2017TG41136,TG,2023-04-24,3.63,63,Studi Lanjut,ITS,Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS64265848,2016FT47911,FT,2020-09-08,3.39,44,Bekerja,Universitas Lampung,Tidak Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLS21331e2e,2021KIM29385,KIM,2025-06-19,2.92,70,Bekerja,JICA Indonesia,Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLS96dd2775,2021SI48901,SI,2025-06-28,3.02,71,Wirausaha,,Tidak Sesuai,10,Tracer Study,2026-05-17T15:02:44+07:00
LLS1fab2afd,2022IF12054,IF,2026-01-01,3.43,62,Bekerja,BRIN,Tidak Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS5691ba22,2021GD34554,GD,2025-06-02,2.94,47,Belum Bekerja,,Tidak Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS04792cda,2020AR27447,AR,2025-12-27,3.84,69,Bekerja,TU Delft,Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS203d236e,2016TI07458,TI,2020-09-04,3.01,47,Belum Bekerja,Osaka University,Tidak Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS16eb97dd,2016PWK33848,PWK,2021-09-18,2.81,60,Belum Bekerja,,Tidak Sesuai,1,Tracer Study,2026-05-17T15:02:44+07:00
LLSacf38592,2019TG18752,TG,2024-02-07,3.79,45,Studi Lanjut,BMKG,Sesuai,10,Tracer Study,2026-05-17T15:02:44+07:00
LLSf2d8edcc,2020TI35331,TI,2024-06-05,3.35,59,Bekerja,,Sesuai,12,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS35297dac,2021SI14020,SI,2025-11-06,2.76,52,Belum Bekerja,UNDP Indonesia,Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSeda6b735,2018FIS21418,FIS,2024-10-30,2.82,54,Bekerja,World Bank Jakarta,Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLS7286734a,2017TE25436,TE,2021-03-16,2.79,70,Bekerja,PT Bukit Asam,Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb145bf1e,2019GL07889,GL,2024-12-25,3.65,54,Bekerja,Chulalongkorn University,Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLS079a1c4a,2022TI17481,TI,2026-01-01,3.52,65,Bekerja,TU Delft,Sesuai,1,Tracer Study,2026-05-17T15:02:44+07:00
LLS17d0632d,2023SI39871,SI,2027-01-01,3.35,61,Bekerja,Osaka University,Tidak Sesuai,17,Tracer Study,2026-05-17T15:02:44+07:00
LLS846131d0,2021SK10360,SK,2025-04-14,3.71,51,Belum Bekerja,Chulalongkorn University,Sesuai,9,Tracer Study,2026-05-17T15:02:44+07:00
LLSb9550312,2022TM43987,TM,2026-01-01,3.32,71,Bekerja,,Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLS6842cbba,2017TG27702,TG,2022-11-17,3.66,48,Bekerja,PT PLN,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSa1849876,2023MTK24981,MTK,2027-01-01,3.69,56,Wirausaha,BMKG,Tidak Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLS8e60a8e8,2016GL04409,GL,2021-06-28,2.81,67,Belum Bekerja,PT PLN,Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9e8dc2b4,2018TL46386,TL,2024-01-14,3.76,60,Bekerja,NUS Singapore,Sesuai,8,Tracer Study,2026-05-17T15:02:44+07:00
LLS0f4e7f35,2016AG38593,AG,2022-01-20,2.77,56,Bekerja,,Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLS971c8654,2019TK38797,TK,2024-03-31,3.15,60,Bekerja,NUS Singapore,Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLSeb2d86f1,2018MB22146,MB,2023-02-23,3.95,65,Belum Bekerja,,Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLS21ae5de8,2019MB31001,MB,2024-01-26,3.51,46,Belum Bekerja,,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS1a84b8fa,2020TS43741,TS,2025-04-20,3.66,58,Bekerja,Universiti Malaya,Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLSf645b0b5,2017TK17486,TK,2023-06-15,2.87,67,Wirausaha,,Tidak Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLS799be247,2018MTK20020,MTK,2024-11-05,3.67,65,Bekerja,,Tidak Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLS4812683b,2021BIO41272,BIO,2025-12-26,3.43,45,Bekerja,,Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLSe0d365df,2016TM14273,TM,2021-11-23,2.8,44,Bekerja,Unsri,Tidak Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLSd587b7d7,2022TE39516,TE,2026-01-01,3.08,69,Studi Lanjut,Toyota Motor Manufacturing,Tidak Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLSfd49d1ee,2021TP17739,TP,2025-05-20,3.57,42,Wirausaha,Universitas Lampung,Tidak Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLSbab456e0,2023FIS29893,FIS,2027-01-01,3.04,70,Belum Bekerja,Huawei Indonesia,Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLS021dca50,2018GD49692,GD,2022-07-02,3.94,59,Wirausaha,,Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSf1bfae77,2019GL25593,GL,2024-09-22,3.52,43,Bekerja,JICA Indonesia,Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSafc96678,2018TI11545,TI,2024-05-01,3.09,55,Bekerja,PT Bukit Asam,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS8233bc49,2019TK37799,TK,2024-01-24,2.9,62,Belum Bekerja,PT Pertamina,Tidak Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS47bf2087,2019TG03323,TG,2024-01-04,3.27,55,Studi Lanjut,Google Indonesia,Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLS146ad632,2018SI01531,SI,2023-02-06,2.77,68,Belum Bekerja,Kyushu University,Tidak Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS853c29da,2018TE13888,TE,2022-06-09,3.84,48,Wirausaha,,Tidak Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLSa1d73fd9,2018TM32547,TM,2024-09-15,3.32,45,Belum Bekerja,PT Bukit Asam,Tidak Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLS6d1a9020,2017PWK04879,PWK,2023-02-28,3.31,46,Studi Lanjut,Osaka University,Tidak Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS59e06f20,2021AR27021,AR,2025-05-11,3.56,47,Studi Lanjut,PT PLN,Sesuai,9,Tracer Study,2026-05-17T15:02:44+07:00
LLS80e0ddd2,2023SI12139,SI,2027-01-01,2.85,50,Bekerja,ITS,Tidak Sesuai,2,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc5d2da25,2020BIO13140,BIO,2025-05-07,3.7,66,Bekerja,,Sesuai,13,Tracer Study,2026-05-17T15:02:44+07:00
LLSda5fe939,2021TLK04349,TLK,2025-11-21,2.99,44,Studi Lanjut,PT Astra International,Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLS3a8ed55f,2018TLK24202,TLK,2022-09-05,3.66,56,Bekerja,Osaka University,Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLSfedaaf9e,2019KIM02091,KIM,2024-10-31,3.09,65,Bekerja,Telkom University,Sesuai,14,Tracer Study,2026-05-17T15:02:44+07:00
LLSc8bea158,2022MB18697,MB,2026-01-01,2.92,47,Bekerja,BPS Lampung,Tidak Sesuai,3,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSd0f8f7d9,2023TP12926,TP,2027-01-01,3.46,50,Bekerja,Huawei Indonesia,Tidak Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLS56418417,2016TLK13613,TLK,2021-06-13,2.79,45,Belum Bekerja,PT PLN,Sesuai,10,Tracer Study,2026-05-17T15:02:44+07:00
LLS5d2b6868,2020TI23216,TI,2025-06-28,3.11,42,Belum Bekerja,BPS Lampung,Tidak Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS4383719a,2022IF22629,IF,2026-01-01,3.77,65,Bekerja,LIPI,Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLS56667e44,2023AG24279,AG,2027-01-01,3.63,66,Bekerja,,Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLS5a96cb96,2019AG37781,AG,2023-12-01,3.39,64,Belum Bekerja,PT PLN,Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS57c4ace5,2020AG35439,AG,2024-06-02,3.12,56,Bekerja,Telkom University,Tidak Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLS38641778,2021TG17019,TG,2025-08-02,3.21,66,Bekerja,Osaka University,Tidak Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS7363e89f,2020KIM39016,KIM,2025-03-20,3.83,49,Belum Bekerja,Huawei Indonesia,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS68626594,2020TM29537,TM,2025-06-17,2.88,43,Bekerja,,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe440dd4f,2022TP11293,TP,2026-01-01,3.48,65,Belum Bekerja,PT PLN,Tidak Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLS40765732,2023SK48948,SK,2027-01-01,3.3,63,Belum Bekerja,,Tidak Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS5888121e,2019SK32277,SK,2024-10-13,3.52,71,Bekerja,JICA Indonesia,Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS600006f7,2022FT29437,FT,2026-01-01,3.88,63,Studi Lanjut,Unsri,Tidak Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS4cdec562,2018TK41157,TK,2022-07-24,2.77,48,Bekerja,World Bank Jakarta,Tidak Sesuai,8,Tracer Study,2026-05-17T15:02:44+07:00
LLSb8a313e1,2016TL26472,TL,2020-03-03,3.17,47,Belum Bekerja,World Bank Jakarta,Sesuai,3,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS55275b64,2018BIO45175,BIO,2022-11-29,3.9,72,Bekerja,,Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb2787e55,2023PWK38208,PWK,2027-01-01,3.18,68,Bekerja,PT Bukit Asam,Tidak Sesuai,12,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS2cc50b65,2017FT09826,FT,2021-07-27,2.82,53,Studi Lanjut,PT Astra International,Tidak Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS188c23d4,2019SI37710,SI,2023-11-25,3.09,62,Bekerja,,Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS8ba68def,2019SI13678,SI,2024-08-18,3.77,45,Bekerja,,Tidak Sesuai,17,Tracer Study,2026-05-17T15:02:44+07:00
LLSd6f79ce8,2022GD00653,GD,2026-01-01,3.24,55,Studi Lanjut,Telkom University,Tidak Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSdf590ea7,2022TI18257,TI,2026-01-01,3.78,69,Belum Bekerja,,Tidak Sesuai,8,Tracer Study,2026-05-17T15:02:44+07:00
LLS50b3ed7e,2020TI07255,TI,2025-09-02,3.88,55,Belum Bekerja,PT Pertamina,Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLSc5be5613,2023TG18050,TG,2027-01-01,2.96,48,Belum Bekerja,,Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLSbd300672,2017AG08805,AG,2021-09-26,3.38,47,Bekerja,,Tidak Sesuai,9,Tracer Study,2026-05-17T15:02:44+07:00
LLS6b260983,2020GD19567,GD,2024-02-12,3.86,63,Wirausaha,,Tidak Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe6e6f8db,2019TP36256,TP,2024-09-17,3.02,69,Bekerja,ITB,Tidak Sesuai,10,Tracer Study,2026-05-17T15:02:44+07:00
LLScdf6a3bd,2020TK34758,TK,2024-01-13,3.91,59,Studi Lanjut,Toyota Motor Manufacturing,Tidak Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS95964e5d,2017SK11864,SK,2021-03-17,3.91,51,Bekerja,Chulalongkorn University,Tidak Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS246b67d5,2019TL04661,TL,2023-06-13,3.03,68,Bekerja,PT Astra International,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSbd406d36,2019KIM41223,KIM,2025-03-11,3.26,67,Bekerja,UNDP Indonesia,Sesuai,14,Tracer Study,2026-05-17T15:02:44+07:00
LLS4ef45e83,2018SK02550,SK,2022-04-22,3.47,54,Bekerja,BMKG,Tidak Sesuai,3,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSac97abdb,2023FIS27032,FIS,2027-01-01,3.37,50,Belum Bekerja,Toyota Motor Manufacturing,Sesuai,13,Tracer Study,2026-05-17T15:02:44+07:00
LLS3e48ec32,2016TK28538,TK,2020-05-18,3.28,71,Belum Bekerja,,Tidak Sesuai,17,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS69a4fa94,2019MTK29166,MTK,2025-04-04,3.85,64,Bekerja,,Tidak Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLS09eb4e83,2022MTK49342,MTK,2026-01-01,2.8,57,Bekerja,JICA Indonesia,Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLSb43bb320,2018AG09391,AG,2024-01-09,2.9,49,Wirausaha,BRIN,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS11dabc65,2017TL45115,TL,2023-02-05,3.33,56,Bekerja,,Tidak Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLS85c6edd4,2018SK28862,SK,2024-07-19,3.82,52,Bekerja,BRIN,Tidak Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS3adc6fea,2018TL10988,TL,2022-03-21,2.83,70,Studi Lanjut,,Sesuai,6,Tracer Study,2026-05-17T15:02:44+07:00
LLS1aec58a7,2018GL07183,GL,2022-02-08,3.75,69,Bekerja,BPS Lampung,Tidak Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS01f1d27c,2017TLK09208,TLK,2022-10-31,2.77,44,Bekerja,PT Telkom Indonesia,Tidak Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS382e81e8,2022KIM31541,KIM,2026-01-01,3.5,55,Belum Bekerja,Telkom University,Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc4e40d3b,2019AR34437,AR,2024-07-18,3.56,65,Wirausaha,,Tidak Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLS21682d24,2017SK49066,SK,2022-10-19,3.15,61,Belum Bekerja,,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSdbe9830e,2023TL34608,TL,2027-01-01,3.25,45,Bekerja,,Tidak Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLS8771cd75,2020KIM19458,KIM,2024-06-30,2.85,68,Bekerja,,Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLS5955c155,2023TE03696,TE,2027-01-01,3.11,43,Bekerja,Bank Indonesia,Tidak Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLS069eef16,2017TE23020,TE,2021-01-15,3.83,49,Bekerja,,Tidak Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS214f7074,2016FT36544,FT,2020-08-16,3.5,72,Bekerja,World Bank Jakarta,Tidak Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSa2c97442,2017TG16044,TG,2023-02-04,3.85,59,Bekerja,,Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS57269a9a,2022TLK25602,TLK,2026-01-01,2.84,62,Belum Bekerja,,Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS857d3447,2016FT39949,FT,2022-04-26,3.19,66,Bekerja,Bank Indonesia,Sesuai,9,Tracer Study,2026-05-17T15:02:44+07:00
LLS29db4f2c,2016AG29695,AG,2022-11-17,3.14,64,Belum Bekerja,BPS Lampung,Tidak Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLSf8c4caa6,2022AG08529,AG,2026-01-01,2.9,63,Bekerja,,Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS5ee5d743,2020GL12045,GL,2025-09-27,3.88,54,Bekerja,,Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS77195434,2023TLK46064,TLK,2027-01-01,2.81,67,Belum Bekerja,BMKG,Tidak Sesuai,10,Tracer Study,2026-05-17T15:02:44+07:00
LLS374e5313,2016BIO04091,BIO,2021-11-23,3.29,72,Bekerja,Osaka University,Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS56fdfa4e,2022MTK02052,MTK,2026-01-01,3.84,47,Bekerja,UNDP Indonesia,Tidak Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLS77a52437,2023TE40304,TE,2027-01-01,3.4,53,Studi Lanjut,,Tidak Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLS74cac071,2020SK38540,SK,2024-05-08,3.69,45,Bekerja,Toyota Motor Manufacturing,Sesuai,2,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS7c19e64f,2020TI21510,TI,2024-12-13,3.31,61,Studi Lanjut,ITS,Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLSbd31be96,2018TS10070,TS,2024-06-03,3.42,50,Studi Lanjut,PT Astra International,Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS1ddf3630,2016TL26877,TL,2021-05-24,3.85,63,Belum Bekerja,PT Bukit Asam,Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS90eea504,2019KIM42926,KIM,2023-04-05,3.24,64,Studi Lanjut,PT Telkom Indonesia,Tidak Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLSe96161f6,2022TE12036,TE,2026-01-01,3.19,64,Studi Lanjut,Huawei Indonesia,Tidak Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS56d22c75,2021MTK09254,MTK,2025-05-14,3.08,46,Wirausaha,,Sesuai,1,Tracer Study,2026-05-17T15:02:44+07:00
LLScc69b349,2016TG13901,TG,2020-06-22,3.79,59,Belum Bekerja,Kyushu University,Tidak Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS5e699d3d,2022TG09420,TG,2026-01-01,3.38,63,Bekerja,,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc22c51de,2018TL13482,TL,2023-11-24,3.13,45,Bekerja,Bank Indonesia,Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS3544a8e7,2016FT07222,FT,2021-08-16,3.02,46,Bekerja,Universitas Indonesia,Tidak Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS66c21959,2022IF19119,IF,2026-01-01,3.74,51,Bekerja,,Tidak Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSa362a783,2017TM04804,TM,2022-09-08,3.69,60,Belum Bekerja,,Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLSe3a137e5,2016TP22992,TP,2022-09-20,3.57,46,Belum Bekerja,,Tidak Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSa3fe0953,2019SK12148,SK,2025-12-13,3.89,71,Bekerja,BRIN,Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLS23f09174,2023PWK45322,PWK,2027-01-01,2.92,54,Belum Bekerja,Universitas Lampung,Tidak Sesuai,2,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSa8c08dd2,2019TL18150,TL,2023-04-04,2.84,52,Bekerja,Huawei Indonesia,Sesuai,13,Tracer Study,2026-05-17T15:02:44+07:00
LLS55214dbf,2020TM25517,TM,2024-12-25,2.9,52,Bekerja,Google Indonesia,Sesuai,10,Tracer Study,2026-05-17T15:02:44+07:00
LLS19dd8eaf,2018TLK33833,TLK,2023-02-05,2.92,51,Belum Bekerja,Universitas Lampung,Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLSc931138d,2017IF22495,IF,2021-02-01,3.85,47,Belum Bekerja,ITS,Tidak Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSa48ba88c,2023AG28003,AG,2027-01-01,3.8,61,Bekerja,,Sesuai,9,Tracer Study,2026-05-17T15:02:44+07:00
LLS9506815f,2017GD05251,GD,2022-07-20,3.23,68,Belum Bekerja,JICA Indonesia,Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLS72c334e6,2017TK36176,TK,2021-03-19,3.9,58,Bekerja,PT PLN,Tidak Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLSa1593e1d,2022TM20758,TM,2026-01-01,3.26,47,Wirausaha,Telkom University,Tidak Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLSb1470308,2019MTK45895,MTK,2023-02-18,2.99,55,Studi Lanjut,Toyota Motor Manufacturing,Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS4586bbfb,2020GL00632,GL,2025-10-10,3.49,59,Bekerja,LIPI,Tidak Sesuai,3,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS4d8e22a1,2020TLK09499,TLK,2024-07-31,3.28,49,Wirausaha,,Tidak Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9f711f7e,2016TE43705,TE,2021-09-18,3.27,63,Wirausaha,BPS Lampung,Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLS0aa4cfa6,2021SI26228,SI,2025-06-09,3.35,49,Wirausaha,PT Telkom Indonesia,Sesuai,9,Tracer Study,2026-05-17T15:02:44+07:00
LLSc881fb88,2023IF21576,IF,2027-01-01,2.76,47,Studi Lanjut,PT Pertamina,Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
