prestasi_id,mahasiswa_id,nama_kompetisi,bidang,tingkat,peringkat,tahun,dosen_pembina_id,ingested_at
PRS70569805,2021TL45905,Gemastik,Teknologi,Regional,Finalis,2023,0225824508,2026-05-17T15:02:44+07:00
PRS966262d7,2023MB48247,Geospatial Hackathon,Seni,Nasional,Juara 3,2025,0174609427,2026-05-17T15:02:44+07:00
PRSa3a78550,2021BIO48420,Pilmapres,Olahraga,Nasional,Juara 2,2023,0870232027,2026-05-17T15:02:44+07:00
PRS5f043f84,2025TK10149,National Bridge Competition,Desain,Institusi,Juara 2,2023,0413321762,2026-05-17T15:02:44+07:00
PRS02927e49,2017TM41622,Pilmapres,Riset,Institusi,Finalis,2025,0917117352,2026-05-17T15:02:44+07:00
PRSbafc3865,2021PWK20496,ONMIPA,Teknologi,Institusi,Juara 2,2021,0436728732,2026-05-17T15:02:44+07:00
PRSfa79f22a,2019TL03405,PKM Dikti,Olahraga,Regional,Juara 3,2023,0761133025,2026-05-17T15:02:44+07:00
PRS15c0d4bc,2017SI05902,Gemastik,Riset,Nasional,Juara 1,2021,0191139357,2026-05-17T15:02:44+07:00
PRSd4b54ea3,2024TG42524,Shell Eco-Marathon,Riset,Regional,Juara 2,2025,0138379208,2026-05-17T15:02:44+07:00
PRSb11c29bd,2021TL29275,ONMIPA,Desain,Internasional,Juara 1,2021,0650028011,2026-05-17T15:02:44+07:00
PRS24d28c27,2023TLK27056,ONMIPA,Riset,Institusi,Juara 1,2022,,2026-05-17T15:02:44+07:00
PRSe848377e,2022IF19119,KMIPN,Teknologi,Regional,Finalis,2021,,2026-05-17T15:02:44+07:00
PRSa0e9f1e3,2023AR10202,Kontes Robot Indonesia,Olahraga,Institusi,Juara 3,2021,0218067704,2026-05-17T15:02:44+07:00
PRS564bf211,2016TE26161,PKM Dikti,Teknologi,Institusi,Juara 3,2020,0711883513,2026-05-17T15:02:44+07:00
PRS7022dd96,2024TG43397,LKTIN Nasional,Seni,Institusi,Finalis,2025,0854318016,2026-05-17T15:02:44+07:00
PRSff630dbd,2023AG48727,National Bridge Competition,Riset,Regional,Juara 3,2020,0490557468,2026-05-17T15:02:44+07:00
PRS6835abf6,2020SK08316,ACM ICPC Regional,Seni,Nasional,Juara 1,2020,0289253689,2026-05-17T15:02:44+07:00
PRS779ef2e7,2021TL46725,Pilmapres,Debat,Nasional,Finalis,2024,0708972248,2026-05-17T15:02:44+07:00
PRS81454f4b,2023AG36309,LKTIN Nasional,Riset,Regional,Juara 2,2020,0506409198,2026-05-17T15:02:44+07:00
PRSd5ffad23,2018TE35425,Electric Vehicle Competition,Debat,Institusi,Juara 2,2024,0113295682,2026-05-17T15:02:44+07:00
PRS1cf59ed9,2016PWK21251,PKM Dikti,Teknologi,Internasional,Juara 1,2025,0214952304,2026-05-17T15:02:44+07:00
PRS755584ef,2021KIM43120,LKTIN Nasional,Debat,Nasional,Juara 3,2021,0287043238,2026-05-17T15:02:44+07:00
PRS6f2befca,2023MB03956,ACM ICPC Regional,Riset,Institusi,Juara 2,2024,0277146435,2026-05-17T15:02:44+07:00
PRSfe4a0cec,2020TE23976,Smart City Competition,Debat,Nasional,Juara 1,2020,0384696235,2026-05-17T15:02:44+07:00
PRS7d31d04e,2025MB44679,Gemastik,Seni,Institusi,Finalis,2023,0454163361,2026-05-17T15:02:44+07:00
PRS0f786667,2025AG01361,Pilmapres,Debat,Regional,Juara 3,2025,,2026-05-17T15:02:44+07:00
PRS97a5b81d,2021KIM29385,IoT Hackathon,Seni,Regional,Juara 3,2024,0463736400,2026-05-17T15:02:44+07:00
PRS436744a4,2017GL20082,IoT Hackathon,Desain,Institusi,Finalis,2021,,2026-05-17T15:02:44+07:00
PRSc53443bc,2018SI37985,ACM ICPC Regional,Desain,Institusi,Juara 1,2020,0817855066,2026-05-17T15:02:44+07:00
PRS9520807c,2018TL31909,IoT Hackathon,Desain,Nasional,Juara 2,2024,,2026-05-17T15:02:44+07:00
PRS9a361b7e,2024SK12223,Electric Vehicle Competition,Desain,Nasional,Juara 2,2022,0922440476,2026-05-17T15:02:44+07:00
PRSa304f115,2020FIS14581,KMIPN,Riset,Nasional,Juara 3,2023,0432608658,2026-05-17T15:02:44+07:00
PRSba75b869,2019TG12198,Pilmapres,Debat,Regional,Finalis,2022,0919519348,2026-05-17T15:02:44+07:00
PRSed55489f,2023GL40321,ONMIPA,Seni,Internasional,Finalis,2025,,2026-05-17T15:02:44+07:00
PRS1062f0cc,2016AG20402,ACM ICPC Regional,Olahraga,Nasional,Finalis,2025,0452291567,2026-05-17T15:02:44+07:00
PRSa7232571,2017SK41012,Pilmapres,Seni,Institusi,Finalis,2022,0854318016,2026-05-17T15:02:44+07:00
PRSbc2fde15,2019TE38546,IoT Hackathon,Desain,Institusi,Juara 2,2025,0153837225,2026-05-17T15:02:44+07:00
PRSbc028692,2017TLK29566,Geospatial Hackathon,Desain,Nasional,Finalis,2024,0244766244,2026-05-17T15:02:44+07:00
PRS82d0c238,2025TI19983,Imagine Cup,Teknologi,Institusi,Finalis,2021,,2026-05-17T15:02:44+07:00
PRSb7b24e47,2022MTK06083,ONMIPA,Teknologi,Nasional,Finalis,2025,0857220112,2026-05-17T15:02:44+07:00
PRS79dd4995,2022AG36233,Geospatial Hackathon,Seni,Nasional,Finalis,2025,,2026-05-17T15:02:44+07:00
PRSc8657156,2022SI21604,Kontes Robot Indonesia,Olahraga,Regional,Juara 3,2020,0954266121,2026-05-17T15:02:44+07:00
PRS5d56460c,2021AR08488,Pilmapres,Debat,Regional,Finalis,2024,0733463752,2026-05-17T15:02:44+07:00
PRS112e9422,2021PWK25552,Geospatial Hackathon,Olahraga,Regional,Finalis,2023,0471437233,2026-05-17T15:02:44+07:00
PRS7e4ab299,2024TK17317,Pilmapres,Debat,Nasional,Juara 1,2025,,2026-05-17T15:02:44+07:00
PRS0092a952,2016IF17730,ACM ICPC Regional,Riset,Regional,Juara 3,2020,0194269754,2026-05-17T15:02:44+07:00
PRSb33c719d,2024TP12288,PKM Dikti,Debat,Internasional,Finalis,2024,0156675312,2026-05-17T15:02:44+07:00
PRS26439fd5,2016PWK26427,Kontes Robot Indonesia,Olahraga,Nasional,Juara 1,2023,0225824508,2026-05-17T15:02:44+07:00
PRS1d7b32bc,2022TL10552,IoT Hackathon,Seni,Regional,Juara 1,2020,0644613286,2026-05-17T15:02:44+07:00
PRS8492f066,2023BIO29338,Kontes Robot Indonesia,Seni,Regional,Juara 1,2021,0892295069,2026-05-17T15:02:44+07:00
PRS3026ef5b,2024TL15503,National Bridge Competition,Seni,Nasional,Juara 1,2024,0638825150,2026-05-17T15:02:44+07:00
PRS13bdea1c,2022SI05098,Geospatial Hackathon,Seni,Nasional,Finalis,2022,0174609427,2026-05-17T15:02:44+07:00
PRS134f15ab,2021GL31421,Geospatial Hackathon,Olahraga,Internasional,Juara 1,2025,0904706719,2026-05-17T15:02:44+07:00
PRS71421221,2025SI08631,ACM ICPC Regional,Desain,Nasional,Juara 3,2023,0219485380,2026-05-17T15:02:44+07:00
PRS59f1605a,2019TP29316,LKTIN Nasional,Seni,Regional,Juara 3,2022,0414121519,2026-05-17T15:02:44+07:00
PRS0cbe67e6,2021TM04441,KMIPN,Seni,Regional,Juara 3,2022,0723015705,2026-05-17T15:02:44+07:00
PRS03ab2a8c,2018MB01419,National Bridge Competition,Olahraga,Internasional,Juara 2,2024,0668347202,2026-05-17T15:02:44+07:00
PRS7973565e,2017MB21654,Gemastik,Riset,Institusi,Juara 2,2021,0543002177,2026-05-17T15:02:44+07:00
PRS8a377cc3,2025MB28124,IoT Hackathon,Teknologi,Regional,Finalis,2022,0194197124,2026-05-17T15:02:44+07:00
PRSf0110eea,2023TE04198,IoT Hackathon,Riset,Regional,Juara 1,2025,0762151582,2026-05-17T15:02:44+07:00
PRS1839a38b,2022MB47859,National Bridge Competition,Olahraga,Regional,Finalis,2025,0235585252,2026-05-17T15:02:44+07:00
PRSff6d052a,2016PWK08538,Pilmapres,Seni,Nasional,Juara 2,2020,0870232027,2026-05-17T15:02:44+07:00
PRS0d109a7d,2018SK11034,ACM ICPC Regional,Desain,Regional,Juara 1,2021,0466171036,2026-05-17T15:02:44+07:00
PRS16680263,2024TP09339,Kontes Robot Indonesia,Debat,Internasional,Juara 1,2022,0340518699,2026-05-17T15:02:44+07:00
PRSf516011d,2018GD28279,PKM Dikti,Debat,Regional,Juara 2,2020,,2026-05-17T15:02:44+07:00
PRSf6108aea,2025SK01657,IoT Hackathon,Riset,Institusi,Juara 1,2023,0484403662,2026-05-17T15:02:44+07:00
PRSec726a8d,2018GL36290,Data Science Challenge,Teknologi,Institusi,Finalis,2023,0391276004,2026-05-17T15:02:44+07:00
PRS99f3da14,2017SK13206,KMIPN,Riset,Nasional,Juara 2,2025,,2026-05-17T15:02:44+07:00
PRSbb145e1d,2022TM03613,Pilmapres,Teknologi,Regional,Juara 3,2022,,2026-05-17T15:02:44+07:00
PRS8a862eee,2025IF19804,Data Science Challenge,Debat,Nasional,Juara 2,2024,,2026-05-17T15:02:44+07:00
PRSdb7ee951,2022TS21519,ACM ICPC Regional,Olahraga,Regional,Juara 2,2020,,2026-05-17T15:02:44+07:00
PRSbd28367f,2023MB48944,ONMIPA,Olahraga,Institusi,Juara 3,2024,,2026-05-17T15:02:44+07:00
PRS2573d901,2025SK20696,Electric Vehicle Competition,Riset,Internasional,Juara 3,2020,0156372786,2026-05-17T15:02:44+07:00
PRSb2acff78,2017TK10680,Data Science Challenge,Seni,Institusi,Finalis,2022,,2026-05-17T15:02:44+07:00
PRS2633d798,2021KIM27931,Shell Eco-Marathon,Debat,Regional,Finalis,2023,0219485380,2026-05-17T15:02:44+07:00
PRS8a390c30,2020SK09250,Geospatial Hackathon,Riset,Nasional,Juara 3,2020,0178776203,2026-05-17T15:02:44+07:00
PRS6e9d75c3,2022TI42878,LKTIN Nasional,Riset,Regional,Juara 3,2023,0198384190,2026-05-17T15:02:44+07:00
PRS440567a4,2022TI30296,ONMIPA,Teknologi,Nasional,Juara 1,2021,0658748749,2026-05-17T15:02:44+07:00
PRSbf9ded40,2016IF31397,KMIPN,Seni,Internasional,Juara 1,2021,0954266121,2026-05-17T15:02:44+07:00
PRS3a62db10,2022AG28063,Geospatial Hackathon,Teknologi,Regional,Juara 1,2024,0870298037,2026-05-17T15:02:44+07:00
PRS13387102,2021TK09109,KMIPN,Debat,Nasional,Juara 2,2023,0258633460,2026-05-17T15:02:44+07:00
PRSb81db72b,2023IF06201,LKTIN Nasional,Riset,Institusi,Juara 3,2021,0219485380,2026-05-17T15:02:44+07:00
PRS5b8e3fbb,2021MTK42111,Kontes Robot Indonesia,Olahraga,Nasional,Finalis,2021,0653527031,2026-05-17T15:02:44+07:00
PRS6a2df245,2023TK08596,ACM ICPC Regional,Seni,Institusi,Juara 3,2020,0987444542,2026-05-17T15:02:44+07:00
PRSa76dbc58,2018GL17380,Imagine Cup,Debat,Nasional,Finalis,2023,0523112301,2026-05-17T15:02:44+07:00
PRS522f5414,2018AG40306,Geospatial Hackathon,Seni,Regional,Finalis,2022,0249824138,2026-05-17T15:02:44+07:00
PRS0ba3e0a9,2024TS39550,LKTIN Nasional,Desain,Nasional,Finalis,2021,,2026-05-17T15:02:44+07:00
PRS92cc985b,2021TI24140,ONMIPA,Olahraga,Regional,Juara 1,2021,0967432076,2026-05-17T15:02:44+07:00
PRSebfacb3d,2022MTK08059,Electric Vehicle Competition,Olahraga,Regional,Juara 2,2025,0294007642,2026-05-17T15:02:44+07:00
PRS9205b30e,2024SI25462,Kontes Robot Indonesia,Debat,Institusi,Finalis,2023,0748357003,2026-05-17T15:02:44+07:00
PRS89202e24,2020TLK12228,IoT Hackathon,Seni,Internasional,Juara 1,2022,0275884485,2026-05-17T15:02:44+07:00
PRS78387ff8,2018MB23853,IoT Hackathon,Desain,Nasional,Juara 3,2022,,2026-05-17T15:02:44+07:00
PRS2d52d194,2024GD06246,Geospatial Hackathon,Riset,Nasional,Juara 2,2025,,2026-05-17T15:02:44+07:00
PRS7d7ae31a,2017KIM12181,Smart City Competition,Riset,Internasional,Finalis,2024,0464666067,2026-05-17T15:02:44+07:00
PRS7c2f53e2,2021TK13881,Kontes Robot Indonesia,Teknologi,Nasional,Juara 3,2024,,2026-05-17T15:02:44+07:00
PRS624f9f23,2018KIM28371,Data Science Challenge,Olahraga,Nasional,Juara 2,2023,,2026-05-17T15:02:44+07:00
PRS006546cf,2022FIS44095,Imagine Cup,Debat,Internasional,Juara 3,2022,0485567382,2026-05-17T15:02:44+07:00
PRS10272486,2017MTK38659,Smart City Competition,Seni,Nasional,Juara 2,2022,0513472229,2026-05-17T15:02:44+07:00
PRS2cbc99c0,2020TS21389,Geospatial Hackathon,Teknologi,Institusi,Juara 2,2022,,2026-05-17T15:02:44+07:00
PRS6a16b9c1,2020SK34550,PKM Dikti,Desain,Institusi,Finalis,2024,0255889518,2026-05-17T15:02:44+07:00
PRS1337bd2a,2016MB31865,Shell Eco-Marathon,Debat,Regional,Juara 2,2025,0186338162,2026-05-17T15:02:44+07:00
PRS6fe60bc4,2021AR39722,Pilmapres,Riset,Institusi,Juara 1,2023,,2026-05-17T15:02:44+07:00
PRSb90c5c5b,2020IF07532,PKM Dikti,Debat,Institusi,Juara 3,2025,0297257374,2026-05-17T15:02:44+07:00
PRS8f9ce1cc,2023TI39084,ACM ICPC Regional,Seni,Internasional,Juara 2,2023,0284136063,2026-05-17T15:02:44+07:00
PRS2b4e5dac,2019AG29291,Electric Vehicle Competition,Olahraga,Regional,Juara 3,2025,0195030104,2026-05-17T15:02:44+07:00
PRS04b3d62a,2025TM13742,Pilmapres,Desain,Internasional,Juara 3,2023,0543326706,2026-05-17T15:02:44+07:00
PRSe2e2410d,2017MTK17982,Gemastik,Desain,Internasional,Juara 3,2022,0801875223,2026-05-17T15:02:44+07:00
PRSa496d9ab,2020IF01051,ACM ICPC Regional,Teknologi,Nasional,Finalis,2023,0300986764,2026-05-17T15:02:44+07:00
PRS60b37f20,2022GL14881,ONMIPA,Debat,Regional,Juara 1,2021,0691283716,2026-05-17T15:02:44+07:00
PRSeac1227e,2016TLK35577,Pilmapres,Debat,Nasional,Juara 1,2021,0815064664,2026-05-17T15:02:44+07:00
PRS3da6ecaf,2016MTK27500,ONMIPA,Seni,Institusi,Finalis,2023,0639058364,2026-05-17T15:02:44+07:00
PRS038181d3,2018TK44770,Kontes Robot Indonesia,Desain,Internasional,Juara 3,2021,0477331071,2026-05-17T15:02:44+07:00
PRS0d2e2719,2022SI36510,Shell Eco-Marathon,Riset,Regional,Juara 2,2020,0510075057,2026-05-17T15:02:44+07:00
PRS0a200606,2017AG32124,Smart City Competition,Desain,Regional,Finalis,2020,0348410243,2026-05-17T15:02:44+07:00
PRSef1995a0,2018TL34332,Smart City Competition,Debat,Internasional,Juara 1,2021,0227074227,2026-05-17T15:02:44+07:00
PRS82d9cf86,2017PWK04834,IoT Hackathon,Seni,Institusi,Juara 2,2020,0436728732,2026-05-17T15:02:44+07:00
PRS165bb79d,2021SI40065,LKTIN Nasional,Seni,Nasional,Juara 1,2020,0112627516,2026-05-17T15:02:44+07:00
PRS9aaca968,2021IF41755,Shell Eco-Marathon,Riset,Institusi,Juara 1,2024,0960758436,2026-05-17T15:02:44+07:00
PRS15c1a125,2018TS04843,Electric Vehicle Competition,Seni,Nasional,Juara 2,2022,0845561645,2026-05-17T15:02:44+07:00
PRS535a374f,2017SI25803,KMIPN,Olahraga,Regional,Juara 3,2020,0168319540,2026-05-17T15:02:44+07:00
PRS39e3a008,2023TLK43091,National Bridge Competition,Riset,Internasional,Finalis,2025,,2026-05-17T15:02:44+07:00
PRS9418bf4e,2018TG37203,KMIPN,Olahraga,Institusi,Juara 1,2023,0851719666,2026-05-17T15:02:44+07:00
PRS58e7927a,2022MB35074,Kontes Robot Indonesia,Debat,Institusi,Juara 2,2025,0983704573,2026-05-17T15:02:44+07:00
PRS7b42d396,2017BIO45400,Smart City Competition,Debat,Internasional,Juara 1,2024,0161391192,2026-05-17T15:02:44+07:00
PRS9f326636,2017MB41829,ACM ICPC Regional,Desain,Institusi,Juara 1,2021,0215492118,2026-05-17T15:02:44+07:00
PRSc476872e,2020FIS06421,National Bridge Competition,Desain,Regional,Juara 1,2022,0899268512,2026-05-17T15:02:44+07:00
PRS4ff68ac0,2022KIM03770,Gemastik,Teknologi,Regional,Juara 3,2025,0861860598,2026-05-17T15:02:44+07:00
PRS8ce559fb,2018TK35254,LKTIN Nasional,Debat,Institusi,Juara 1,2020,0641745557,2026-05-17T15:02:44+07:00
PRSf7b95435,2017TI00987,Geospatial Hackathon,Seni,Nasional,Juara 1,2021,0484387061,2026-05-17T15:02:44+07:00
PRSa0bc32c1,2022MB24849,Pilmapres,Riset,Regional,Juara 1,2020,0696604756,2026-05-17T15:02:44+07:00
PRS50863ed1,2018SI21717,ONMIPA,Teknologi,Regional,Juara 3,2025,,2026-05-17T15:02:44+07:00
PRS36e21896,2021TL00186,ACM ICPC Regional,Riset,Regional,Juara 3,2024,,2026-05-17T15:02:44+07:00
PRSd44a2997,2021KIM13195,LKTIN Nasional,Teknologi,Internasional,Juara 1,2022,0582088448,2026-05-17T15:02:44+07:00
PRS6c36f153,2025AR12191,Imagine Cup,Seni,Institusi,Juara 1,2022,0112654127,2026-05-17T15:02:44+07:00
PRS651c81e1,2019TE41162,ACM ICPC Regional,Teknologi,Institusi,Juara 3,2025,0291730186,2026-05-17T15:02:44+07:00
PRS33b2bd80,2018MB29641,Imagine Cup,Teknologi,Nasional,Juara 1,2022,0373254240,2026-05-17T15:02:44+07:00
PRS2feb1b9e,2021TI38155,Geospatial Hackathon,Desain,Nasional,Finalis,2022,0844529698,2026-05-17T15:02:44+07:00
PRS84afa02a,2022TL31768,National Bridge Competition,Debat,Regional,Juara 2,2025,0432875447,2026-05-17T15:02:44+07:00
PRS024fd944,2024TG30534,National Bridge Competition,Riset,Nasional,Finalis,2021,0284670607,2026-05-17T15:02:44+07:00
PRS23a23d1a,2016FIS31044,Kontes Robot Indonesia,Seni,Nasional,Juara 3,2021,,2026-05-17T15:02:44+07:00
PRSb05071a2,2016TP48313,Imagine Cup,Riset,Nasional,Juara 1,2021,0909109464,2026-05-17T15:02:44+07:00
PRSe6e874db,2018SI20166,Data Science Challenge,Olahraga,Nasional,Juara 2,2021,,2026-05-17T15:02:44+07:00
PRS405f72ef,2019MTK17896,Data Science Challenge,Desain,Internasional,Juara 1,2025,,2026-05-17T15:02:44+07:00
PRS7a432523,2017TS07891,National Bridge Competition,Teknologi,Nasional,Finalis,2024,0898718480,2026-05-17T15:02:44+07:00
PRSf3081591,2018TS20328,Imagine Cup,Teknologi,Regional,Juara 1,2022,,2026-05-17T15:02:44+07:00
PRSe315c470,2022SK21761,ACM ICPC Regional,Debat,Institusi,Juara 3,2025,0943629218,2026-05-17T15:02:44+07:00
PRSce79f3b8,2020TG43981,Pilmapres,Desain,Regional,Finalis,2021,0275572045,2026-05-17T15:02:44+07:00
PRSea069237,2022IF08850,Electric Vehicle Competition,Desain,Institusi,Juara 2,2025,0910336106,2026-05-17T15:02:44+07:00
PRSba0a9497,2019TM07992,LKTIN Nasional,Debat,Nasional,Juara 2,2024,0502099379,2026-05-17T15:02:44+07:00
PRSe14aa6df,2019TL30972,Shell Eco-Marathon,Olahraga,Institusi,Juara 2,2023,0666800034,2026-05-17T15:02:44+07:00
PRS3b464f41,2023SK02589,Smart City Competition,Debat,Internasional,Juara 3,2021,,2026-05-17T15:02:44+07:00
PRS7bdf3051,2024TE36720,Data Science Challenge,Riset,Internasional,Juara 1,2025,,2026-05-17T15:02:44+07:00
PRS4bb1e723,2024IF06774,Data Science Challenge,Seni,Nasional,Juara 1,2021,0475684128,2026-05-17T15:02:44+07:00
PRS9a4dbfc0,2017MTK43670,ACM ICPC Regional,Debat,Regional,Finalis,2025,0977618018,2026-05-17T15:02:44+07:00
PRScdc42050,2022SK33458,Kontes Robot Indonesia,Teknologi,Nasional,Juara 3,2023,0769091174,2026-05-17T15:02:44+07:00
PRSeb0c6b66,2024TI17075,Gemastik,Desain,Institusi,Juara 3,2025,,2026-05-17T15:02:44+07:00
PRS41541240,2020TG23880,Kontes Robot Indonesia,Debat,Internasional,Juara 2,2025,0157554608,2026-05-17T15:02:44+07:00
PRSb2e0756d,2025PWK32988,National Bridge Competition,Debat,Institusi,Juara 3,2022,0252309782,2026-05-17T15:02:44+07:00
PRS56f74611,2025AG20502,National Bridge Competition,Teknologi,Regional,Juara 2,2022,0227074227,2026-05-17T15:02:44+07:00
PRS8460e9dd,2023TP31478,LKTIN Nasional,Teknologi,Regional,Juara 1,2025,0863920695,2026-05-17T15:02:44+07:00
PRSee53ec2f,2023FIS29701,Electric Vehicle Competition,Desain,Institusi,Juara 1,2024,0127063390,2026-05-17T15:02:44+07:00
PRS1225c820,2022GL47326,Shell Eco-Marathon,Teknologi,Nasional,Juara 3,2025,0508392543,2026-05-17T15:02:44+07:00
PRS3e78e9c6,2019KIM19068,Geospatial Hackathon,Olahraga,Institusi,Juara 2,2024,0302776509,2026-05-17T15:02:44+07:00
PRS99d43ba1,2022TLK04746,Geospatial Hackathon,Olahraga,Nasional,Juara 3,2022,0864666415,2026-05-17T15:02:44+07:00
PRSed478bbd,2021FT02440,National Bridge Competition,Olahraga,Nasional,Juara 3,2020,,2026-05-17T15:02:44+07:00
PRS803164b7,2018TP06803,Data Science Challenge,Teknologi,Regional,Juara 3,2023,0805876617,2026-05-17T15:02:44+07:00
PRS6bdac041,2020KIM08638,Smart City Competition,Olahraga,Nasional,Juara 1,2020,,2026-05-17T15:02:44+07:00
PRS37f64779,2022TL36947,Imagine Cup,Olahraga,Regional,Juara 3,2021,0681021478,2026-05-17T15:02:44+07:00
PRS84c3d234,2018AG14174,Imagine Cup,Olahraga,Nasional,Juara 2,2023,0942085713,2026-05-17T15:02:44+07:00
PRS48523646,2023SI20602,Gemastik,Seni,Institusi,Juara 2,2020,0158250783,2026-05-17T15:02:44+07:00
PRS712d9089,2024TM21686,Data Science Challenge,Teknologi,Regional,Juara 2,2020,0686659024,2026-05-17T15:02:44+07:00
PRS07f92b06,2022BIO26962,IoT Hackathon,Desain,Regional,Juara 1,2024,0801875223,2026-05-17T15:02:44+07:00
PRS349719e0,2016BIO03604,Geospatial Hackathon,Riset,Institusi,Juara 2,2022,,2026-05-17T15:02:44+07:00
PRS423e2f1c,2018PWK24902,Pilmapres,Debat,Institusi,Juara 1,2023,0242451324,2026-05-17T15:02:44+07:00
PRSc4080525,2020TL20636,Data Science Challenge,Desain,Institusi,Finalis,2023,0497045799,2026-05-17T15:02:44+07:00
PRS84d2c84c,2018AR48865,KMIPN,Olahraga,Internasional,Juara 2,2020,0723015705,2026-05-17T15:02:44+07:00
PRS98031976,2016TS12412,Geospatial Hackathon,Seni,Institusi,Finalis,2022,0949309650,2026-05-17T15:02:44+07:00
PRSfdb559ba,2016TG23433,ACM ICPC Regional,Desain,Regional,Juara 3,2024,0241927737,2026-05-17T15:02:44+07:00
PRS96eaa882,2020TLK14464,Geospatial Hackathon,Riset,Institusi,Juara 2,2021,0696604756,2026-05-17T15:02:44+07:00
PRS7d9c8771,2019FT30740,Electric Vehicle Competition,Seni,Regional,Juara 2,2022,0416537675,2026-05-17T15:02:44+07:00
PRS2826151b,2022TI43062,Gemastik,Seni,Institusi,Juara 1,2024,0989302581,2026-05-17T15:02:44+07:00
PRS76af874e,2017IF24441,ACM ICPC Regional,Seni,Internasional,Juara 3,2022,0438914586,2026-05-17T15:02:44+07:00
PRSea6d95d2,2018IF00220,Electric Vehicle Competition,Teknologi,Nasional,Finalis,2023,0103431214,2026-05-17T15:02:44+07:00
PRS2fffd6a2,2023GL03766,Data Science Challenge,Desain,Institusi,Juara 1,2022,,2026-05-17T15:02:44+07:00
PRSc9a00589,2022TM39583,Kontes Robot Indonesia,Teknologi,Nasional,Finalis,2022,,2026-05-17T15:02:44+07:00
PRSfc483206,2018AG46638,Smart City Competition,Teknologi,Institusi,Juara 3,2025,0185705231,2026-05-17T15:02:44+07:00
PRS0b8cf3d8,2019TK17547,Kontes Robot Indonesia,Desain,Institusi,Juara 1,2025,0991804496,2026-05-17T15:02:44+07:00
PRSced36969,2019SI26694,Geospatial Hackathon,Debat,Nasional,Juara 3,2022,,2026-05-17T15:02:44+07:00
PRS617bfd45,2018TS24280,IoT Hackathon,Seni,Regional,Finalis,2023,0450089481,2026-05-17T15:02:44+07:00
PRS9c72de8c,2019TS06772,LKTIN Nasional,Seni,Institusi,Juara 2,2020,0856611731,2026-05-17T15:02:44+07:00
PRS0677083f,2017TL07075,Gemastik,Olahraga,Regional,Finalis,2021,0300986764,2026-05-17T15:02:44+07:00
PRS3b7e19c6,2016GL35752,IoT Hackathon,Desain,Regional,Juara 1,2024,0387606599,2026-05-17T15:02:44+07:00
PRS6cde9e32,2025TK12126,Electric Vehicle Competition,Riset,Nasional,Juara 2,2025,0811501135,2026-05-17T15:02:44+07:00
PRSa01383c3,2016TK01178,ONMIPA,Olahraga,Nasional,Juara 3,2025,0787607683,2026-05-17T15:02:44+07:00
PRS741c4f0b,2019TP28359,IoT Hackathon,Debat,Nasional,Juara 3,2025,0324734711,2026-05-17T15:02:44+07:00
PRS0d5f3143,2021PWK43427,KMIPN,Riset,Regional,Juara 1,2025,0633874111,2026-05-17T15:02:44+07:00
PRS2a233c51,2021FIS21433,KMIPN,Debat,Institusi,Juara 1,2024,0831542465,2026-05-17T15:02:44+07:00
PRS3eea2cf5,2020TLK17756,Electric Vehicle Competition,Desain,Internasional,Juara 3,2024,0462665591,2026-05-17T15:02:44+07:00
PRSea38f824,2025TLK46655,Imagine Cup,Desain,Regional,Juara 1,2025,,2026-05-17T15:02:44+07:00
PRSf14ba250,2025TK09379,Geospatial Hackathon,Seni,Nasional,Juara 2,2021,0505699649,2026-05-17T15:02:44+07:00
PRS6d62c224,2019PWK36179,Data Science Challenge,Olahraga,Institusi,Finalis,2022,,2026-05-17T15:02:44+07:00
PRS3dc9dc78,2017TS25442,PKM Dikti,Olahraga,Institusi,Finalis,2020,0118862406,2026-05-17T15:02:44+07:00
PRS785d96bd,2022TL44835,ACM ICPC Regional,Seni,Nasional,Juara 1,2020,,2026-05-17T15:02:44+07:00
PRS88f7ce56,2025IF40762,National Bridge Competition,Riset,Regional,Juara 1,2021,0831542465,2026-05-17T15:02:44+07:00
PRSd4a9ad62,2016IF04764,Pilmapres,Debat,Institusi,Juara 3,2022,0593000309,2026-05-17T15:02:44+07:00
PRSd8dcb9d8,2016TG24464,ONMIPA,Riset,Internasional,Juara 3,2022,0161391192,2026-05-17T15:02:44+07:00
PRS7b59f54d,2018FIS02727,Geospatial Hackathon,Seni,Institusi,Finalis,2023,0658264359,2026-05-17T15:02:44+07:00
PRS6c7d7665,2021TS03157,Data Science Challenge,Riset,Internasional,Juara 2,2020,0872403048,2026-05-17T15:02:44+07:00
PRSfb4f2588,2021TG30996,Geospatial Hackathon,Debat,Regional,Juara 2,2020,0657677331,2026-05-17T15:02:44+07:00
PRS46b6620d,2018FT32191,Pilmapres,Olahraga,Nasional,Juara 2,2023,0973834459,2026-05-17T15:02:44+07:00
PRSae1b23ad,2024TL06809,Smart City Competition,Riset,Nasional,Juara 1,2020,0960900790,2026-05-17T15:02:44+07:00
PRS2a6904f4,2019PWK10898,National Bridge Competition,Desain,Regional,Finalis,2021,0811501135,2026-05-17T15:02:44+07:00
PRS258607c8,2024PWK40293,ACM ICPC Regional,Desain,Institusi,Juara 2,2024,0609175626,2026-05-17T15:02:44+07:00
PRS86e0c026,2017AR35277,Shell Eco-Marathon,Olahraga,Internasional,Juara 3,2024,,2026-05-17T15:02:44+07:00
